seller_id,seller_zip_code_prefix,seller_city,seller_state,rep_lng,rep_lat
3dc69bf2c42f0568a5c4791ec3fd3745,2880,sao paulo,SP,-46.67222685571889,-23.466680620069337
9ac75591b69c3402684b6ce0310f22ee,2880,sao paulo,SP,-46.67222685571889,-23.466680620069337
d8d9567d0bfb0bc7eb845a205ba42657,3688,sao paulo,SP,-46.484053482855046,-23.527952279641305
2a167ca73899c85001a837d8fb4962f6,37540,sao paulo,SP,-45.70752067761215,-22.247210939506797
fe8055980a4ff7f64ed889c2b5926929,81925,curitiba,PR,-49.26600514643192,-25.54819843193852
671585f5a2af58b6e276bc01003c0d2b,80510,curitiba,PR,-49.27871218867796,-25.421977539487497
2dd1fb6f0e42a2243b8a01e40cd41216,80240,curitiba,PR,-49.288609857292485,-25.448990860825592
916c9de0b5ad957346eeeb12f332687e,80240,curitiba,PR,-49.288609857292485,-25.448990860825592
296729ffb9b684050dd24836dac4494a,80240,curitiba,SP,-49.288609857292485,-25.448990860825592
e48b04bf1aa1ef711caebeb7aede6180,80240,curitiba,PR,-49.288609857292485,-25.448990860825592
5587130f9850696ed7fafbc91c2cee44,4311,sao paulo,SP,-46.63827669792675,-23.633210687932692
87d30a6a0cbf89356e49324971ab1d24,2036,sao paulo,SP,-46.6208028623093,-23.501744307143422
aba1721a889e04decc910aa13b768ef4,5729,sao paulo,SP,-46.735881844474896,-23.634607026145623
cab85505710c7cb9b720bceb52b01cee,2252,sao paulo,SP,-46.58831651709553,-23.47874415112702
312ba1d77e9c332ef21f9598b7f64cd7,7179,guarulhos,SP,-46.418774323737615,-23.40404595977174
8c3b533c63cca56240f94f1e3a6b18ef,31050,belo horizonte,MG,-43.89524503637982,-19.898569593157415
6cd68b3ed6d59aaa9fece558ad360c0a,31255,belo horizonte,MG,-43.9509439543507,-19.86949505446246
dd2bdf855a9172734fbc3744021ae9b9,31255,belo horizonte,MG,-43.9509439543507,-19.86949505446246
85d9eb9ddc5d00ca9336a2219c97bb13,31255,belo horizonte,MG,-43.9509439543507,-19.86949505446246
537eb890efff034a88679788b647c564,20270,rio de janeiro,RJ,-43.21795033526529,-22.916244564738715
0d33a55da925bbf1ff02af5f6059fc7f,5632,sao paulo,SP,-46.73543637154784,-23.599535586507248
cea729054f157f5870bdd321a958d994,3161,sao paulo,SP,-46.56338617640832,-23.577276892320537
955fee9216a65b617aa5c0531780ce60,4782,sao paulo,SP,-46.70381010620763,-23.691013046281814
62c50c1af4dfdc4149d25c5222043d39,4782,sao paulo,SP,-46.70381010620763,-23.691013046281814
f805b96fa705ba7995a221f1749dc141,87013,maringa,PR,-51.938405087888434,-23.42248646391639
4c4d546adf3c3868fe19c9ec6e9ffda9,87013,maringa,PR,-51.938405087888434,-23.42248646391639
ba5daa4041e1f15cdf34b76e3e18a450,4363,sao paulo,SP,-46.66622567766505,-23.646504679681733
6e386f64c84e482f0b9abf960797ee1b,1539,sao paulo,SP,-46.62043601303771,-23.5711528559151
d93b8458c6fe139d85cfa5eadbf55bd2,2238,sao paulo,SP,-46.57158333882553,-23.471205040999266
6a53b90c3ad9e0b56d9fe5c69165fff5,82220,curitiba,PR,-49.26840872617114,-25.366232816434103
eae9af4811c294c56795d70e715b7337,3060,sao paulo,SP,-46.586993819209084,-23.538432671918383
65c255b299faf2d12050937cc219c46c,3060,sao paulo,SP,-46.586993819209084,-23.538432671918383
ac51cac5e20d69ff485a54746488ef48,14096,ribeirao preto,SP,-47.7779524735565,-21.20131082333704
0761743cbffb25d7148189e9f1a5f03a,14096,ribeirao preto,SP,-47.7779524735565,-21.20131082333704
670a9dda115b5a88b18cfadee8de2332,14096,ribeirao preto,SP,-47.7779524735565,-21.20131082333704
2d2c62bef4c8ba0dd74e0e228e808539,14096,ribeirao preto,SP,-47.7779524735565,-21.20131082333704
7d7866a99a8656a42c7ff6352a433410,1320,sao paulo,SP,-46.639347399325395,-23.557955062291963
64cc804291f90c81f02bfc2bb58ff55a,81250,curitiba,PR,-49.34449549226664,-25.480181998926017
e1b12447a7563944843191754aeb5562,7145,guarulhos,SP,-46.495092724030165,-23.414620232376254
ceaec5548eefc6e23e6607c5435102e7,3821,sao paulo,SP,-46.50334289873976,-23.494508960661726
e9bc59e7b60fc3063eb2290deda4cced,87083,maringa,PR,-51.95519370458188,-23.387644893671034
c79151301b9d90985d1fa52879213105,87083,maringa,PR,-51.95519370458188,-23.387644893671034
5f67c6082caacb26e431a7b17940cece,87083,maringa,PR,-51.95519370458188,-23.387644893671034
6f229cc508fc6915ed5c499efd93baa4,21931,rio de janeiro,RJ,-43.200203165434935,-22.809517664348768
83f2b4881141ce3fcd4e985125d3279e,14055,ribeirao preto,SP,-47.824920843296205,-21.15700584776457
abc015ebac1d283a323ca9db35ede4b9,14055,ribeirao preto,SP,-47.824920843296205,-21.15700584776457
bf961104a38e01b9062ee026bb657dee,14055,ribeirao preto,SP,-47.824920843296205,-21.15700584776457
b0b346d3a89f5eb4c2968af3f083cd43,13105,campinas,SP,-46.98442198157682,-22.888413155714876
3dfd3dc96f7f8598eca74e9ac8a2fa31,3343,sao paulo,SP,-46.57097407073218,-23.559338434412677
6ddc28b61be28373b4503a1f61cf98a9,3543,sao paulo,SP,-46.514903811860755,-23.535007209563116
5670f4db5b62c43d542e1b2d56b0cf7c,3694,sao paulo,SP,-46.47633256338806,-23.532071320207496
e1c76f339ebd5460999f25a2aa8c92c5,3029,sao paulo,SP,-46.618173551632395,-23.52982460593583
e644cbadf7eeb30d0d29f335ce7d52ec,3029,sao paulo,SP,-46.618173551632395,-23.52982460593583
91f848e9f4be368f4318775aac733370,3029,sao paulo,SP,-46.618173551632395,-23.52982460593583
f9244d45189d3a3605499abddeade7d5,3029,sao paulo,SP,-46.618173551632395,-23.52982460593583
6524b847b982cd56bb5d4b02b776ee42,13042,campinas,SP,-47.05049823985393,-22.94626727954731
610f72e407cdd7caaa2f8167b0163fd8,1201,sao paulo,SP,-46.649539390469315,-23.53608280967418
131fcb0a0c9a47bba4474aacff0f14b7,1201,sao paulo,SP,-46.649539390469315,-23.53608280967418
38af8acfd46ac4a7bf754e8ca6736664,4364,sao paulo,SP,-46.67081335868612,-23.65022806110628
d90fe2229fee1a5da999ccd0c06c1667,3416,sao paulo,SP,-46.54936097955296,-23.56098128794099
5b2e94f2c22b39ccc24d34ad0f669672,1214,sao paulo,SP,-46.645230453060144,-23.538842493961862
e5bd51692380fd8cabb19b756b95e714,9220,santo andre,SP,-46.536900867948326,-23.622287896059987
41b39e28db005d9731d9d485a83b4c38,9220,santo andre,SP,-46.536900867948326,-23.622287896059987
c0563dd588b775f2e37747ef6ad6c92c,9220,santo andre,SP,-46.536900867948326,-23.622287896059987
f2336e113377dd21c744d9c4fc8293a9,3659,sao paulo,SP,-46.51139904429671,-23.52154004341396
f25e239052084705e17a982bc600ab2a,1123,sao paulo,SP,-46.636582392674725,-23.529164543710603
218f991754f360af9c2daa5e0b8e990c,1123,sao paulo,SP,-46.636582392674725,-23.529164543710603
6b803197e03abd5056b4313306b4f29d,1123,sao paulo,SP,-46.636582392674725,-23.529164543710603
89d9a386b0b6e5fc8403071b03f7206a,3103,sao paulo,SP,-46.61059233791564,-23.554371385066926
bd15ee794d5e640d9dd71b665b2ab15b,14078,ribeirao preto,SP,-47.76651818751376,-21.14049592228316
ea6b12bf9ffe2bac34602ec631d97a47,7093,guarulhos,SP,-46.5406633899675,-23.457896264617634
dc64d75cc406bb0697be983831430e60,31560,belo horizonte,MG,-43.974411819358004,-19.838499894736238
67e43d802fde8cfd3f9580124f8167d1,7062,guarulhos,SP,-46.55243585387709,-23.459959958003186
dd7ddc04e1b6c2c614352b383efe2d36,3471,sao paulo,SP,-46.51856509433426,-23.565095619050492
f457c46070d02cadd8a68551231220dd,87047,maringa,PR,-51.88601798709872,-23.414432773281256
c5f7e746b7e6d07def6c0dae9903279b,81350,curitiba,PR,-49.33313993830728,-25.501030850103422
b88e7c57cb2d8b973b7dd4a2bfa14b36,81350,curitiba,PR,-49.33313993830728,-25.501030850103422
7a2d2949aea47fab95fd98d6c9f618b1,81350,curitiba,PR,-49.33313993830728,-25.501030850103422
f7720c4fa8e3aba4546301ab80ea1f1b,81350,curitiba,PR,-49.33313993830728,-25.501030850103422
5236605f4d4b0b3e4df85b850393fca0,3311,sao paulo,SP,-46.564045869879564,-23.543676442725722
4e5725ba188db8252977a4f0227bd462,14092,ribeirao preto,SP,-47.76782007545163,-21.177709840485356
ede0c03645598cdfc63ca8237acbe73d,14092,ribeirao preto,SP,-47.76782007545163,-21.177709840485356
4b1eaadf791bdbbad8c4a35b65236d52,14092,ribeirao preto,SP,-47.76782007545163,-21.177709840485356
f3862c2188522d89860c38a3ea8b550d,14092,ribeirao preto,SP,-47.76782007545163,-21.177709840485356
897060da8b9a21f655304d50fd935913,14092,ribeirao preto,SP,-47.76782007545163,-21.177709840485356
eebb3372362aa9a46975164bed19a7e7,4578,sao paulo,SP,-46.69725157554869,-23.607634203985256
f84a00e60c73a49e7e851c9bdca3a5bb,20756,rio de janeiro,RJ,-43.304540372254614,-22.889303208418365
e5a38146df062edaf55c38afa99e42dc,1233,sao paulo,SP,-46.66166521796578,-23.536246540149957
80cfd480be3eb6d6267139f5cb793555,8223,sao paulo,SP,-46.471072057762875,-23.52685922041741
95b293867b5862941c9cd74f756a3c68,8223,sao paulo,SP,-46.471072057762875,-23.52685922041741
ea1776927851da2532aa70d6a32c095a,8223,sao paulo,SP,-46.471072057762875,-23.52685922041741
7901646fdd36a55f564ffaf2dbccaaf7,20021,rio de janeiro,RJ,-43.17350079335496,-22.912369544913428
2c54051840f19eca309a5423cf22df36,81830,curitiba,PR,-49.264433478949705,-25.517200416852475
fc38b5dceee1a730fad8853453437fbd,13073,campinas,SP,-47.06730188388008,-22.88460270536805
a7b7354cc588f7566a848bcbb1ce3d96,1215,sao paulo,SP,-46.64754185786535,-23.536167399914945
8de8fe3af4449ed695d2434c933ed73e,1215,sao paulo,SP,-46.64754185786535,-23.536167399914945
a7dc4098e4da6e41b426269d12ae7e91,4386,sao paulo,SP,-46.65517373069147,-23.663567055703332
918717417d88a9f9ae9735567e6c7682,5547,sao paulo,SP,-46.772505416655925,-23.593289291903176
26f6b7ab07be3e9e69ce82a6552efc19,21070,rio de janeiro,RJ,-43.283779066776354,-22.843914411682647
5a32c398a06c345440bf2a683b017ad3,21070,rio de janeiro,RJ,-43.283779066776354,-22.843914411682647
97e50a621f8e801f4baf69e08687c192,4209,sao paulo,SP,-46.601134770697186,-23.586165074198576
4d9fea3499bdc22aa4da4e339365f215,4209,sao paulo,SP,-46.601134770697186,-23.586165074198576
562f8cfc51f265411f487d07e9c40e7f,30575,belo horizonte,MG,-43.97264013372904,-19.973801098687215
97e4a63591ca439a2b8b7efd20e6e19e,20520,rio de janeiro,RJ,-43.231846424609145,-22.926258825257275
4003520d80d0bad1d5623f7aa3c63cda,20520,rio de janeiro,RJ,-43.231846424609145,-22.926258825257275
f1198c871e0171278b63f40d112caeec,1220,sao paulo,SP,-46.64603990221942,-23.544514011109737
48bad451945f5227341793478d6353ea,1220,sao paulo,SP,-46.64603990221942,-23.544514011109737
289cdb325fb7e7f891c38608bf9e0962,31570,belo horizonte,SP,-43.98042684085744,-19.80768065786215
9d681c7e12db302cb261e721040dde65,80330,curitiba,PR,-49.30737230197126,-25.469973555313803
0241d4d5d36f10f80c644447315af0bd,80330,curitiba,PR,-49.30737230197126,-25.469973555313803
de09d00cfc265b8804c7df34075a68fa,2118,sao paulo,SP,-46.592774634882375,-23.515006511347323
c3ee2331a724e6fc02c4b698b57a73f3,5108,sao paulo,SP,-46.758059566409486,-23.509324235963728
df47da4ae86fa4db890d05aaf24e21d8,4360,sao paulo,SP,-46.66328463779025,-23.640036256150193
9fbd5666d8618fa571c4230fafa09bd6,4360,sao paulo,SP,-46.66328463779025,-23.640036256150193
ddd51ae8cda92f3995a51fc0f0f3eec7,23062,rio de janeiro,RJ,-43.59917193270753,-22.90265768897671
2bdb95a56a36ebbc6640337ac5eac174,4054,sao paulo,SP,-46.642176264134555,-23.61629990951716
96493fab2fbb13a14d0c0e8772eef5c3,5537,sao paulo,SP,-46.735031727437764,-23.58593543223021
f76a3b1349b6df1ee875d1f3fa4340f0,3275,sao paulo,SP,-46.54139703340978,-23.583987138697704
65febd49fd28ec955651299159b1f527,3275,sao paulo,SP,-46.54139703340978,-23.583987138697704
08084d990eb3f53af056ccbc1730c8a7,3612,sao paulo,SP,-46.53574289589707,-23.517499589303576
d85efbc8eff2b7adf524e2820569adc8,5268,sao paulo,SP,-46.783986265332814,-23.440855455436186
87d3c3aeb3ead335511b3ce315eb341e,3059,sao paulo,SP,-46.59168777265856,-23.540171867461595
4091f77d8c768fc3e81c20761471761d,3059,sao paulo,SP,-46.59168777265856,-23.540171867461595
0bf0150d5b9d60d9cd2906003332f085,1547,sao paulo,SP,-46.62112676164033,-23.5829939617234
7ecef8194babfec876ca720714327841,13041,campinas,SP,-47.05723143749277,-22.919581236170725
436bf27f2f18474fc6047702e9f8a866,13041,campinas,SP,-47.05723143749277,-22.919581236170725
e0487761face83d64fcada2408959a36,1021,sao paulo,SP,-46.63214323386248,-23.543000459064803
dd55f1bb788714a40e7954c3be6df745,1021,sao paulo,SP,-46.63214323386248,-23.543000459064803
c3cfdc648177fdbbbb35635a37472c53,80610,curitiba,PR,-49.289821060375864,-25.469955086957718
2138ccb85b11a4ec1e37afbd1c8eda1f,8250,sao paulo,SP,-46.439816187506,-23.53994436316013
d5b9a084373da994a6e37f732169a853,9182,santo andre,SP,-46.53032152014559,-23.697396339460543
397c4d0c005b6f41f90098ac724e28cb,9182,santo andre,SP,-46.53032152014559,-23.697396339460543
fe87f472055fbcf1d7e691c00b1560dc,13085,campinas,SP,-47.08099870691227,-22.791069250515495
bc2ac6b95e1accce9858528ee566c17e,13085,campinas,SP,-47.08099870691227,-22.791069250515495
f46490624488d3ff7ce78613913a7711,7194,guarulhos,SP,-46.506739029261254,-23.442890814200968
db46ca7bce82b11f7e247539271fc390,23080,rio de janeiro,RJ,-43.56542140516348,-22.898539335408454
dc50afafdfa325eadc890c7fa42a8f4e,87050,maringa,PR,-51.918235319335594,-23.431130605372818
52956b80ae65fda598f06f6b9943e7a9,87050,maringa,PR,-51.918235319335594,-23.431130605372818
6bcb2352a2a0c38b845f598298ab9d26,87050,maringa,PR,-51.918235319335594,-23.431130605372818
128639473a139ac0f3e5f5ade55873a5,87050,maringa,PR,-51.918235319335594,-23.431130605372818
820cc752a266cdc6c1a1e61dd4583330,87050,maringa,PR,-51.918235319335594,-23.431130605372818
59cea8e446d3834393058e7e0666b6fb,87050,maringa,PR,-51.918235319335594,-23.431130605372818
1b45169b635ef59425637e9a33eb5fb3,87050,maringa,PR,-51.918235319335594,-23.431130605372818
43a1d4bab73b816e44ef4e4facd9f9b5,87050,maringa,PR,-51.918235319335594,-23.431130605372818
376d67b61dce0c990155286e7ae486a4,4815,sao paulo,SP,-46.691298009855,-23.703808462248503
da03c298e3999e9d828591fc2179d109,4041,sao paulo,SP,-46.64483387554035,-23.60142667544826
a35124e2d763d7ca3fbe3b97d143200f,4041,sao paulo,SP,-46.64483387554035,-23.60142667544826
7994081388d55b9cf976c050653dd359,1244,sao paulo,SP,-46.65959031403356,-23.56204912797664
e59aa562b9f8076dd550fcddf0e73491,82810,curitiba,PR,-49.21243592752114,-25.43724984091199
e84ad2127668df3aafc6b73531a0beb8,4613,sao paulo,SP,-46.66765351402123,-23.618896001391466
6b90f847357d8981edd79a1eb1bf0acb,7152,guarulhos,SP,-46.47090013741646,-23.405071357071822
252e76235acb79183cfca6e34f13337d,13090,campinas,SP,-47.03827277348356,-22.887802678045407
10264f60a8f0a4d2f30810f5c661c673,13090,campinas,SP,-47.03827277348356,-22.887802678045407
7c5b05cbdb5542049f38d90d7815b97d,5201,sao paulo,SP,-46.72367775577434,-23.413045473409838
db4350fd57ae30082dec7acbaacc17f9,3126,sao paulo,SP,-46.59132639890193,-23.580395310431413
845e8036c3f7bf62099352f5ed910240,21041,rio de janeiro,RJ,-43.258727578503766,-22.87144109880102
863d2ebcd347ce4922de7a0f9a5581d6,21041,rio de janeiro,RJ,-43.258727578503766,-22.87144109880102
9f56a7a649097b166d8ed286ad86a15c,21041,rio de janeiro,RJ,-43.258727578503766,-22.87144109880102
712efd3b68f9686dc856b84abd0f21ae,82130,curitiba,PR,-49.27700666451326,-25.37860169525331
6426d21aca402a131fc0a5d0960a3c90,14091,ribeirao preto,SP,-47.78790131270502,-21.19012799690352
1c83418358f249c9d6affa52d579db0e,1420,sao paulo,SP,-46.657916039196984,-23.563435490498804
04e38a233f726ef161074ab1c9b0399a,1239,sao paulo,SP,-46.631059196217635,-23.543095270084798
f664f98bfda2eaf266a23ff144e7a872,4001,sao paulo,SP,-46.651114777209195,-23.572939479837185
134285d1f41da5c13a756ee8142c8a4e,2523,sao paulo,SP,-46.65562823179936,-23.505830147086826
9ed65337433adfbedefd23dd76eaa494,5462,sao paulo,SP,-46.704450419432995,-23.558964574972258
964ff64dc05b13811c6d0f41e0aa5f6b,4154,sao paulo,SP,-46.62202394660562,-23.62844167141886
c03121937e54a93fcc1825c3098bbb6e,82800,curitiba,PR,-49.22670350471233,-25.434402408881812
84c945f15571830c1a91a33978e94009,2851,sao paulo,SP,-46.69137675746327,-23.459566190038178
385799a1cddbd26dfeb9157356a42282,4676,sao paulo,SP,-46.67883554435079,-23.66195544386419
42b729f859728f5079499127a9c2ef37,3910,sao paulo,SP,-46.51558839644083,-23.58488074563091
556a6409838156ea299c9d1f9e2dde43,81200,curitiba,PR,-49.332558792175945,-25.43719609261135
9c57bc60cfad5ee62d35d3f1ce4593a1,81200,curitiba,PR,-49.332558792175945,-25.43719609261135
84deb808079d1be601c209c1e771b1cc,81200,curitiba,PR,-49.332558792175945,-25.43719609261135
446cc09cdbb130904da114e807dbec40,5615,sao paulo,SP,-46.71740709961528,-23.587305819532002
00ab3eff1b5192e5f1a63bcecfee11c8,4164,sao paulo,SP,-46.60829070808083,-23.627534295197535
4e326052e5dbba8adcd512f3450a307e,8020,sao paulo,SP,-46.441511987068395,-23.504738496359273
6edacfd9f9074789dad6d62ba7950b9c,7135,guarulhos,SP,-46.525291558030176,-23.425555705618997
9e7c5f4d7770eab65738cca38f9efccf,2562,sao paulo,SP,-46.67379824356863,-23.48686598302112
3e8bd881d92466e63ba9e3e809cd3c50,20751,rio de janeiro,RJ,-43.30538425605098,-22.883894678436565
698f5fa55a5f73d0740e9d9a773e8093,20751,rio de janeiro,RJ,-43.30538425605098,-22.883894678436565
15aec03fe4cf30dfa574cf550f5ff5ff,21862,rio de janeiro,RJ,-43.46636013974529,-22.864698795351657
9674754b5a0cb32b638cec001178f799,4438,sao paulo,SP,-46.669896904323316,-23.676569848880813
633ecdf879b94b5337cca303328e4a25,4438,sao paulo,SP,-46.669896904323316,-23.676569848880813
c161d1327ebc3a156c09582ab2f59f6c,3521,sao paulo,SP,-46.51853404810763,-23.5475837754449
4d232b78ab7ef10393dc3807d827bc0d,30120,belo horizonte,MG,-43.93988998298764,-19.918527030159282
c7dcd301ecfe5ab7f778ac172cf74be7,30120,belo horizonte,MG,-43.93988998298764,-19.918527030159282
d3dcf0604eabf0224fbd5948b5e02f69,3654,sao paulo,SP,-46.517028705036076,-23.525219436926424
35281d148dcf7134bae913c57db4e6da,5171,sao paulo,SP,-46.74921995719644,-23.477638371873425
51e0557bc7b86de13e946c60ee91ce39,31510,belo horizonte,MG,-43.96557706575405,-19.814336414816914
0bebbb2cea103a4a020c95d43fd7d754,2515,sao paulo,SP,-46.657889882698235,-23.510207653445484
07d75e33f2750d97d467fb57e4dfdd8a,2117,sao paulo,SP,-46.59365984819463,-23.51865496410495
ca3bd7cd9f149df75950150d010fe4a2,4361,sao paulo,SP,-46.66280936272233,-23.64352701824689
ae9690c6e8fee182c28c9ff8e11ca52c,4361,sao paulo,SP,-46.66280936272233,-23.64352701824689
76ea5315acb3f5f7ade3cd261faf922a,4213,sao paulo,SP,-46.60240268369205,-23.592504115039187
4cc43a222a0f94910728b62b97a8c5f8,14026,ribeirao preto,SP,-47.82160048649503,-21.214889830150028
b6f52e346160519c24a23af05410ad32,1254,sao paulo,SP,-46.680852402934015,-23.543337420255035
ba90964cff9b9e0e6f32b23b82465f7b,7140,guarulhos,SP,-46.49796972916794,-23.42996353626274
269c5fc9fcadee614364c3620c30a1f9,7140,guarulhos,SP,-46.49796972916794,-23.42996353626274
15fa791d5e017f66402dc28c44480657,3307,sao paulo,SP,-46.574058052376294,-23.546724134529345
20d83f3ef0e6925fd74bfd59170babf7,2804,sao paulo,SP,-46.697759611661695,-23.48389471587814
e7df4cd29ab5abab70fb0783ddb53987,4122,sao paulo,SP,-46.62176814565115,-23.602705431158114
7e959205cebc10adefcb331f934238a4,1223,sao paulo,SP,-46.6485821171502,-23.544088116558562
7ea5bfa6c340f58f8e71fc1f0412b0d6,30180,belo horizonte,MG,-43.94586443137012,-19.92641009985338
d26aa40b90272d4843d63be7c1462c8d,3065,sao paulo,SP,-46.578948292315204,-23.537371432201045
bd697db56ff8e7c9cd1abeb7f72029b2,3533,sao paulo,SP,-46.51680506788675,-23.544559564048523
6560211a19b47992c3666cc44a7e94c0,5849,sao paulo,SP,-46.75575337195746,-23.652366177840175
c273175f7c6c80fb02f051e2fc6d0d72,5849,sao paulo,SP,-46.75575337195746,-23.652366177840175
e3e290b38963293022cdcd6db8328103,1403,sao paulo,SP,-46.65340944414581,-23.56875503877107
1992f8fb6b19fcccd97ca819811e7267,1403,sao paulo,SP,-46.65340944414581,-23.56875503877107
70b52a4cfc823994561b00bad161b4ed,2727,sao paulo,SP,-46.68578344882329,-23.496828619992474
e6ffc9ac6a7adc9d16a1cfc2286dd546,2565,sao paulo,SP,-46.668359968689195,-23.486574146899905
bf0045791395e66460eb04749c68672a,4256,sao paulo,SP,-46.59150671724376,-23.62957142052887
718539d38d07dd351c76db862760e2e2,13088,campinas,SP,-47.03822923832903,-22.859827954098073
979e9f8b5b39dd243a2550c8b05aecf0,4160,sao paulo,SP,-46.61200044104113,-23.625475455621878
ea8482cd71df3c1969d7b9473ff13abc,4160,sao paulo,SP,-46.61200044104113,-23.625475455621878
b494891378bd8f4560abe576c52deacd,4160,sao paulo,SP,-46.61200044104113,-23.625475455621878
22a23e5ac7061fc538cc2a019afaaf16,30310,belo horizonte,MG,-43.92852281029642,-19.946634191819108
4049512728d969bec69f84088b012416,30310,belo horizonte,MG,-43.92852281029642,-19.946634191819108
0b90b6df587eb83608a64ea8b390cf07,87025,maringa,PR,-51.927966489669885,-23.382472093966726
00fc707aaaad2d31347cf883cd2dfe10,87025,maringa,PR,-51.927966489669885,-23.382472093966726
670c26e0f1bf8d0576271d5cfaec6d2b,87025,maringa,PR,-51.927966489669885,-23.382472093966726
9200e6ce317b67196b6b0bad4d4bd567,20771,rio de janeiro,RJ,-43.28157899070825,-22.88654522617883
8a87611c08849ffeeccab52aa798b6c7,82940,curitiba,PR,-49.21739574951016,-25.457666569768076
cc3d14116804f7209f3884f6367f1152,82940,curitiba,PR,-49.21739574951016,-25.457666569768076
f3da5b2ff499efb8d4a6d371d175d7dd,2407,sao paulo,SP,-46.62457520306331,-23.484875111923653
67883baaae6134ee81b271a542613728,1310,sao paulo,SP,-46.65602130430728,-23.561652948469515
fa14641f57b655e933124a9ea49cd7a5,1310,sao paulo,SP,-46.65602130430728,-23.561652948469515
1acde099eb406aa220b1169b188b42da,2532,sao paulo,SP,-46.65547084356665,-23.499764018180496
df91910b6a03bb2e3358fa6a35e32f6f,9560,sao paulo,SP,-46.55438133370326,-23.632642413705778
ff4ea69c2a729e83e63c7579e4ef8170,7071,guarulhos,SP,-46.562430775892885,-23.45350533151448
fa5fdc4e4bb6bd1009ad0e4ac4096562,9111,santo andre,SP,-46.49116730072022,-23.671209032059867
c7fdb77fdbff3c41981bc52f787e959e,9111,santo andre,SP,-46.49116730072022,-23.671209032059867
bbd3acfe6de99892e73940d3fdceaf68,9111,santo andre,SP,-46.49116730072022,-23.671209032059867
0eaa7e33d73809f1f925f7d07c506cbd,9111,santo andre,SP,-46.49116730072022,-23.671209032059867
50c361bcf670d16f6df4d52de3dff924,4131,sao paulo,SP,-46.61793727227997,-23.60634365283654
d566c37fa119d5e66c4e9052e83ee4ea,4131,sao paulo,SP,-46.61793727227997,-23.60634365283654
32e5635e63cb374eb63afdd242fb6134,22451,rio de janeiro,RJ,-43.23772919271784,-22.97841522971715
c1f12f926d0ba950578b4fa41115cbb6,4317,sao paulo,SP,-46.63282615001185,-23.641746702107135
8602a61d680a10a82cceeeda0d99ea3d,1001,sao paulo,SP,-46.6340235559042,-23.550189776551765
c3acdfac4e3e97ff87529454fbc03642,5705,sao paulo,SP,-46.72115930997515,-23.625845549610293
fde0cc9ea29c8ccfc0a2c22256a58c71,81650,curitiba,PR,-49.23598691501028,-25.49249476953316
dd58ee93286b0821565574c570e9e1dc,81650,curitiba,PR,-49.23598691501028,-25.49249476953316
e63e8bfa530fb16910dd6956e592bb81,7160,guarulhos,SP,-46.44516359725996,-23.410633365293393
d7485b33791774c36108f8c69602d48d,81020,curitiba,PR,-49.28777755263101,-25.489784860457988
cce6ab8d1682639fe45ab70234f1665f,81020,curitiba,SP,-49.28777755263101,-25.489784860457988
e908c0f3646e8b60375734a350d95d71,1226,sao paulo,SP,-46.652719268127555,-23.538010108905684
2646baaf662d4d92ac48f047e35db92d,3303,sao paulo,SP,-46.58769816496116,-23.545203383248218
13fa2a6c6b9d0f43cb588d7c82117a12,3567,sao paulo,SP,-46.48962525685057,-23.539895818294504
5343d0649eca2a983820bfe93fc4d17e,9270,santo andre,SP,-46.494431842210396,-23.64056372252822
d57e18d5f73c7ccb7f7339b61166898d,3613,sao paulo,SP,-46.533632452774356,-23.519193185045893
079d295dcbf06ee8bb1b65ba964eb2b6,2124,sao paulo,SP,-46.57712086357543,-23.50697691302585
1f1bb1f0859883505541bdd6606193e5,2124,sao paulo,SP,-46.57712086357543,-23.50697691302585
933446e9a59dece7ae9175103820ca8f,81730,curitiba,PR,-49.226688173955225,-25.50862287827932
989becdce12ebc39863c2bceab6f3ca1,81730,curitiba,PR,-49.226688173955225,-25.50862287827932
e46bc031f2c5bae4ccb40bb90712e9b4,5174,sao paulo,SP,-46.74217745507366,-23.479934887284397
1430239a858e7682bbc43b20758af153,4087,sao paulo,SP,-46.66050227039208,-23.609430024757696
2b5ed0c9139dae8883a200dfcb272ece,4087,sao paulo,SP,-46.66050227039208,-23.609430024757696
bb7a14e229b1c95156719c3d9552eeee,23095,rio de janeiro,RJ,-43.55658717782943,-22.86940966621501
edc518ba25576a0188a0e8f2c3af186f,7023,guarulhos,SP,-46.541043087692785,-23.477578195722135
0725b8c0f3f906e58f70cbe76b7c748c,7023,guarulhos,SP,-46.541043087692785,-23.477578195722135
4c18691b6037662be2df78a765d98ab5,3167,sao paulo,SP,-46.594607877507244,-23.55574490427214
8f2b51a30523cdecddc2f179f351c7d6,4833,sao paulo,SP,-46.706328705967096,-23.74349754942539
6b243f80ed07b10f0e8aa0f21a205f3c,81825,curitiba,PR,-49.27549000055633,-25.528423545694107
3969863bb8af7f72580b3b1ffd3a17b3,3550,sao paulo,SP,-46.50691508220304,-23.53123454241979
d9442042130b7fe579d1295f9f4a248f,3550,sao paulo,SP,-46.50691508220304,-23.53123454241979
1f7dfad2cb384ea4d2d7e1ffbd78c407,1139,sao paulo,SP,-46.66593897144172,-23.520724956071753
6df688df543f90e9b38f4319e75a9d88,31230,belo horizonte,MG,-43.95717776039552,-19.897440327172728
ba6b68b55fe8704377a7d43c8e5c0185,30130,belo horizonte,MG,-43.932647431010295,-19.93185558700408
