product_id,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,product_category_name_english
acdf83e7694c8eec22e6b19bc59f4e60,34.0,268.0,1.0,200.0,14.0,13.0,12.0,cool_stuff
8634ba98d69440265e955814c3e4cde1,63.0,2267.0,8.0,400.0,17.0,9.0,12.0,cool_stuff
f8dfab2c2740b7381e94ef1af03739b6,31.0,303.0,1.0,9500.0,52.0,44.0,27.0,cool_stuff
0233dd6f06e23c705ab76dc3ab165837,45.0,1057.0,3.0,100.0,20.0,16.0,16.0,cool_stuff
f516645f81debe9cff9416a20662dc43,59.0,2120.0,1.0,125.0,16.0,17.0,16.0,cool_stuff
d36d9ea1497c1e294498cc39df08a687,29.0,953.0,1.0,200.0,16.0,20.0,20.0,cool_stuff
769083fbf5eb9f3f132a633cc9809388,58.0,1419.0,4.0,8333.0,59.0,31.0,75.0,cool_stuff
70aaba5ccf6aac45a3a7917f3a79c7e4,46.0,1348.0,2.0,1400.0,25.0,21.0,21.0,cool_stuff
e07fbd0969dcddca941b8c4adec498b1,63.0,2263.0,1.0,200.0,16.0,3.0,13.0,cool_stuff
e09b95d6c02bf2a7831c8edc25c57843,40.0,1534.0,2.0,943.0,24.0,16.0,29.0,cool_stuff
af144ed65466a16118af719a57053c95,47.0,1060.0,1.0,1815.0,29.0,21.0,23.0,cool_stuff
cabdfd59b47b4a3135145f38590da2bd,48.0,1177.0,4.0,1900.0,96.0,5.0,45.0,cool_stuff
39ed04888dcd79849e94036dfdb3b4aa,30.0,218.0,1.0,2500.0,50.0,8.0,36.0,cool_stuff
e340207acac912600273ffd7ea058780,31.0,205.0,1.0,600.0,35.0,6.0,35.0,cool_stuff
4413a608a42bd21bbf9d5abbd58c249a,57.0,1620.0,1.0,2350.0,16.0,40.0,16.0,cool_stuff
448cbeba9628acd8b5b8bd6c8a5018a0,60.0,627.0,4.0,200.0,25.0,6.0,16.0,cool_stuff
db13a5fbc4bf2465d9c83b80aeb0697c,46.0,850.0,1.0,2000.0,40.0,24.0,30.0,cool_stuff
6d6b0f6705c1acf1128ecf19d57d5444,63.0,253.0,7.0,50.0,16.0,5.0,11.0,cool_stuff
8108bd323f83c37e82b2f8ff9263da19,57.0,330.0,1.0,2000.0,35.0,45.0,19.0,cool_stuff
ffa1ce7f2a287ca5e369673bd77d43de,52.0,690.0,1.0,1000.0,29.0,14.0,14.0,cool_stuff
3471ed8114d798dfbb0ed5f85349f695,42.0,342.0,2.0,5100.0,13.0,76.0,41.0,cool_stuff
49d903c17a37b3c53641d530c31f039b,53.0,284.0,4.0,900.0,34.0,10.0,27.0,cool_stuff
4fb651ace30be388c0e95f48f3308e5a,50.0,412.0,1.0,2725.0,43.0,50.0,28.0,cool_stuff
ff81cd23251a357a120054397a01849f,54.0,268.0,4.0,700.0,34.0,10.0,27.0,cool_stuff
6169cdc0468023121be6baa425e3bc6f,33.0,659.0,1.0,1250.0,40.0,40.0,30.0,cool_stuff
1ff0bca5b9068c1855e89ec8a9bb6382,52.0,165.0,1.0,3200.0,48.0,19.0,19.0,cool_stuff
2691bad4b1d8eb94ea5f2ccbbd582fca,59.0,589.0,1.0,550.0,16.0,2.0,11.0,cool_stuff
af3ec22cce878225aae6d9eb6c7a78eb,38.0,840.0,1.0,1600.0,40.0,24.0,30.0,cool_stuff
8b5a6c234469d41bbd08bffea91feb3e,40.0,269.0,1.0,600.0,40.0,5.0,30.0,cool_stuff
9b5020f2bc3043b993be2559c465e380,52.0,748.0,4.0,450.0,30.0,6.0,30.0,cool_stuff
bbc3a3f2596e849548463e3a46d833f0,55.0,409.0,2.0,1150.0,36.0,16.0,24.0,cool_stuff
01593b27eef404f592e6a3f1174493bf,51.0,594.0,1.0,2000.0,50.0,40.0,30.0,cool_stuff
4acecc563402664291309d5f9d5cafc7,33.0,825.0,1.0,900.0,40.0,40.0,30.0,cool_stuff
1e771d5cef909641314a6b1544656a8d,46.0,677.0,1.0,1400.0,40.0,40.0,30.0,cool_stuff
4ee8c9943111595b7dfc4d9031854a21,57.0,934.0,1.0,2100.0,42.0,25.0,15.0,cool_stuff
4c2c252ccca76d23a1ebdb3aa61e69d6,55.0,940.0,1.0,2000.0,42.0,25.0,15.0,cool_stuff
23bb156d1ade824158d1b0c799f9a641,46.0,978.0,5.0,1000.0,50.0,20.0,20.0,cool_stuff
1168ebbaa08c1f416c8c880dd470171c,52.0,874.0,1.0,1100.0,42.0,25.0,15.0,cool_stuff
11ad873e7f5b2a8fe696997ba983e2d1,60.0,811.0,5.0,16100.0,82.0,77.0,15.0,cool_stuff
16ec3cff48acf77c13de21217bcc8af0,53.0,1071.0,5.0,3463.0,59.0,27.0,32.0,cool_stuff
2e7c89106453cfffae2446ab3f7c31a5,54.0,794.0,2.0,1500.0,42.0,25.0,15.0,cool_stuff
f69c0a81b54c02376872d8bab620c55c,57.0,2066.0,1.0,5700.0,33.0,44.0,19.0,cool_stuff
efdd9c83779dc22fdcbfdce64ffef671,55.0,364.0,1.0,178.0,17.0,9.0,13.0,cool_stuff
06e8f81c88ce9a6b0dd0d279769f9f68,55.0,1009.0,1.0,1300.0,42.0,25.0,15.0,cool_stuff
49dbea290802d8ca27cfebececcaa1a2,33.0,658.0,1.0,1350.0,42.0,25.0,15.0,cool_stuff
bd43ce19089eb3d0631afdc559a57b3e,58.0,791.0,4.0,7900.0,79.0,3.0,63.0,cool_stuff
3b762a9e09456347d19b0e824ddf033a,50.0,1034.0,3.0,2200.0,99.0,5.0,47.0,cool_stuff
589f959f5ff55283c59dd9b27bb1ba78,55.0,466.0,4.0,300.0,25.0,5.0,25.0,cool_stuff
dcd590f679e692420391bbd2c7ae22e2,20.0,444.0,1.0,333.0,19.0,11.0,15.0,cool_stuff
db6612711588e8be758dc6cb66d031d2,47.0,905.0,4.0,250.0,18.0,7.0,14.0,cool_stuff
8ba12b254c2fbb3c2dda9bf44da89d18,47.0,776.0,1.0,3000.0,82.0,82.0,13.0,cool_stuff
7bf085cb634a5038e227ea40490c3beb,56.0,694.0,7.0,8200.0,58.0,17.0,48.0,cool_stuff
2bc88b31190908684ebece09e5358592,40.0,2066.0,1.0,1650.0,33.0,44.0,19.0,cool_stuff
f713c90e84b1bf2e157637d63fe09a68,48.0,495.0,2.0,200.0,16.0,11.0,11.0,cool_stuff
e66c00a9093ec6803dc123140914b5e5,23.0,178.0,5.0,700.0,25.0,25.0,25.0,cool_stuff
aced2206d8778eefdbef4de3c38ae916,53.0,289.0,1.0,1550.0,30.0,30.0,16.0,cool_stuff
2916f36c18811cafe280f15b803be0eb,43.0,853.0,2.0,1200.0,20.0,30.0,25.0,cool_stuff
9257d3f01cd400076c63470f92434c7e,41.0,349.0,3.0,500.0,16.0,11.0,11.0,cool_stuff
d3c395bcfed8dcf4539f11fbc4094527,48.0,1482.0,3.0,2650.0,30.0,40.0,28.0,cool_stuff
fbe581b34ee461c334f769e1422eb1de,52.0,330.0,1.0,1650.0,33.0,44.0,19.0,cool_stuff
5aa94fb8e895c82912cf9b8bea8fdff5,32.0,563.0,1.0,9500.0,31.0,80.0,54.0,cool_stuff
860d51f23d7ca3111d26ee05bf1aa355,24.0,243.0,5.0,250.0,24.0,15.0,16.0,cool_stuff
50fcba527cde578e212f114ba5cfdfef,54.0,874.0,1.0,1000.0,42.0,25.0,15.0,cool_stuff
cc041329dc20f1f8c48eb9861c6084dd,42.0,296.0,4.0,2100.0,62.0,80.0,12.0,cool_stuff
4f94048af0c7f18f55a5ea8d09d88ef3,56.0,1050.0,1.0,2350.0,42.0,25.0,15.0,cool_stuff
88fd73c5f2f64f47bec495c5137929ea,57.0,2489.0,4.0,600.0,16.0,18.0,25.0,cool_stuff
1b11571a0535a643bb18db34b84b7334,53.0,686.0,3.0,550.0,21.0,15.0,25.0,cool_stuff
dc881ef926ca402063ea142afc83874c,51.0,863.0,4.0,2100.0,23.0,40.0,16.0,cool_stuff
cf8f54285cd7068ecc0f6956d1dc311b,55.0,675.0,2.0,450.0,16.0,5.0,21.0,cool_stuff
70e0c10acc3dd72e17f2136ddb027317,57.0,1003.0,4.0,200.0,30.0,20.0,40.0,cool_stuff
a7caf970fe61b23afec3d2d0ba545eb8,33.0,1445.0,2.0,800.0,34.0,10.0,22.0,cool_stuff
0f1685e5c1430054df6d76621c2a0f8c,54.0,1263.0,4.0,100.0,17.0,6.0,20.0,cool_stuff
0176bf7839ab4e611dc01cdc3ef6f4e4,49.0,330.0,1.0,1600.0,33.0,44.0,19.0,cool_stuff
2cc7c90e4f016e696c34e817f09e658f,58.0,1210.0,3.0,1000.0,41.0,30.0,30.0,cool_stuff
517d4955ffcf9fbd2bb0beb193c81a42,54.0,871.0,6.0,900.0,45.0,15.0,16.0,cool_stuff
122bedead6e7541d311e6e0ab3cf248f,50.0,2676.0,1.0,1200.0,24.0,9.0,17.0,cool_stuff
c2bcdb759a32342591497db4153af052,51.0,1987.0,10.0,700.0,16.0,8.0,13.0,cool_stuff
6d9bbcfa5f0e5aeef4157f4e6b0047c3,44.0,495.0,1.0,2200.0,50.0,5.0,50.0,cool_stuff
d485889158fd6345611d5a386a0b77d2,47.0,410.0,5.0,3500.0,52.0,7.0,55.0,cool_stuff
a69f9b04d1e45bb3ee9f544c91a23b29,59.0,831.0,3.0,800.0,16.0,16.0,16.0,cool_stuff
94c6d48c2462a85429fcc3b6bde00c4a,53.0,549.0,2.0,14700.0,42.0,55.0,38.0,cool_stuff
8064566a6062566058808b3815d7defa,59.0,989.0,1.0,2100.0,40.0,30.0,20.0,cool_stuff
49c5279cc2c4e8ee09dd2871bed03114,54.0,349.0,1.0,10750.0,60.0,34.0,31.0,cool_stuff
f9182a0ca4e95b38186deff41198a333,51.0,1634.0,5.0,2900.0,50.0,20.0,20.0,cool_stuff
551ae6a7d21ef0eea7b844dac0cc9de8,31.0,437.0,4.0,3700.0,27.0,43.0,22.0,cool_stuff
f3ef6902655917c2db06698cc2d765a0,33.0,386.0,2.0,50.0,20.0,6.0,15.0,cool_stuff
02357c69f595e004b50ba115b3f88d63,43.0,775.0,6.0,4000.0,43.0,35.0,18.0,cool_stuff
846145e9b8d412bd1c9bb478a52ab4a0,55.0,444.0,2.0,200.0,16.0,8.0,14.0,cool_stuff
31c50827b6b5d0f51d61c8b2aa98f6e6,33.0,805.0,2.0,1500.0,40.0,40.0,30.0,cool_stuff
c43ab4269cbf91b373263db4c2973cad,59.0,734.0,4.0,650.0,33.0,18.0,27.0,cool_stuff
089a01980b4c58c4183de3b75bd42363,41.0,2428.0,4.0,2650.0,36.0,14.0,30.0,cool_stuff
0b5c0e5478b0b0746d05377b732a13f3,59.0,833.0,2.0,22600.0,55.0,81.0,31.0,cool_stuff
cc3fa983a53e9876a42790033f06a9ad,60.0,416.0,1.0,6730.0,34.0,28.0,29.0,cool_stuff
9ae144079d83bd6ffb2d30284c7c518c,55.0,943.0,1.0,500.0,16.0,19.0,15.0,cool_stuff
4808d0f726c21019e47863e21427cb48,53.0,632.0,2.0,4925.0,42.0,37.0,37.0,cool_stuff
72406be6f45ec18d2d8b21bfb7a9ecf4,31.0,1410.0,2.0,450.0,18.0,15.0,14.0,cool_stuff
ee943329330e459c7ef1508e2d308412,46.0,440.0,2.0,2985.0,23.0,27.0,20.0,cool_stuff
79896466715d0179d8e5c8a84e5f0a18,42.0,3319.0,6.0,1400.0,22.0,29.0,13.0,cool_stuff
165f86fe8b799a708a20ee4ba125c289,40.0,1456.0,1.0,2425.0,29.0,30.0,19.0,cool_stuff
b87be755b7af193bb1ddf878a7d2966f,58.0,571.0,2.0,15800.0,70.0,36.0,48.0,cool_stuff
3d2e66b60f9f7e21c0dd52fced636d22,60.0,1048.0,1.0,30000.0,48.0,75.0,61.0,cool_stuff
cfba4923dc05bdeee56a049ae75d078a,56.0,3035.0,1.0,1419.0,29.0,12.0,14.0,cool_stuff
69bfbc73c85e0c111060d84260d5fd64,34.0,654.0,1.0,10300.0,80.0,40.0,36.0,cool_stuff
cc47c0863559499f01b4cad750929d10,33.0,604.0,1.0,2050.0,40.0,40.0,30.0,cool_stuff
dad27486af34282fef3bef995d0fda7b,33.0,604.0,1.0,2050.0,42.0,25.0,15.0,cool_stuff
f1d0ef439f9f2246803f89f1005ff709,58.0,466.0,2.0,3833.0,18.0,35.0,18.0,cool_stuff
e1901d5d99ca951543717ea5d1940a36,55.0,506.0,1.0,500.0,31.0,7.0,27.0,cool_stuff
94f49b07158ceba23362f72f24e04962,56.0,934.0,1.0,2200.0,42.0,25.0,15.0,cool_stuff
ee6cf0274e75706751ecd4cd5e353db6,53.0,1086.0,4.0,24400.0,71.0,68.0,24.0,cool_stuff
4ae6bbbe40edd8689f356e7d822c6dd3,58.0,874.0,1.0,1900.0,30.0,13.0,30.0,cool_stuff
0a9e2c135ec43f84cc6c583695531d68,33.0,385.0,2.0,50.0,20.0,6.0,15.0,cool_stuff
9123002e53f822415107f07e5dcf199f,53.0,177.0,3.0,625.0,30.0,19.0,22.0,cool_stuff
5008f57a319af1670091cd1d64656910,64.0,246.0,3.0,3600.0,20.0,30.0,20.0,cool_stuff
8a330ba3cd34d650c45bce0fc21771ac,44.0,1611.0,2.0,2400.0,32.0,25.0,39.0,cool_stuff
fe6a9515d655fa7936b8a7c841039f34,29.0,266.0,3.0,5650.0,73.0,73.0,20.0,cool_stuff
420575f8e2c456d57fd9ea8fe99090f9,58.0,404.0,1.0,2367.0,52.0,23.0,28.0,cool_stuff
fe4dece0c663ba4f1f9f2d04d3b93a97,58.0,442.0,1.0,200.0,16.0,12.0,11.0,cool_stuff
3560cb23f7a6760dc967498e22caa460,51.0,880.0,1.0,2100.0,41.0,32.0,15.0,cool_stuff
ffa4027b0effa4df0d5f5a9ce2788b6d,60.0,551.0,4.0,2100.0,34.0,39.0,51.0,cool_stuff
3a7c9b0413d7b9cc7f4a18318fc5afb3,52.0,797.0,2.0,1500.0,50.0,40.0,30.0,cool_stuff
86d2c13e1ce5c85177a6e7729892b501,37.0,288.0,2.0,5400.0,52.0,44.0,27.0,cool_stuff
9d72e48d483b01cd07024793995aa30b,52.0,330.0,1.0,1700.0,33.0,44.0,19.0,cool_stuff
492bcf01a7a40c8fe5c720574dc786b3,60.0,1484.0,4.0,700.0,22.0,6.0,18.0,cool_stuff
7f7da198305ad62091daf841ed6acc6e,46.0,611.0,2.0,450.0,22.0,12.0,22.0,cool_stuff
b82c087ce7b4aa8d1d1e7241b0cd666a,43.0,1520.0,1.0,2000.0,28.0,36.0,27.0,cool_stuff
5038cd913f549498c7e7251739050b0e,58.0,302.0,3.0,100.0,16.0,3.0,23.0,cool_stuff
d6ae8069e4a78b1dc1bfafc891a5c164,42.0,2081.0,1.0,1650.0,35.0,46.0,21.0,cool_stuff
4f288e27579d68e616d2712ad669f99e,26.0,622.0,1.0,383.0,17.0,9.0,13.0,cool_stuff
ccc4bd1600ccbb62e417409efc8301c2,33.0,1295.0,1.0,250.0,28.0,20.0,16.0,cool_stuff
9b1e33523029f6bde0a3fbe99d793cf4,48.0,728.0,2.0,83.0,22.0,10.0,16.0,cool_stuff
fad9c24cf8c042a01ea0f381957f9ea5,31.0,2101.0,4.0,500.0,16.0,6.0,16.0,cool_stuff
665fa52751d42dabaebad0435662fe13,50.0,106.0,1.0,525.0,15.0,29.0,33.0,cool_stuff
d812e997fd9190feab9f82b6af7e20de,60.0,2887.0,4.0,550.0,16.0,14.0,20.0,cool_stuff
f1406be72e14f545ee346b742bf92bd3,56.0,186.0,1.0,5417.0,35.0,42.0,30.0,cool_stuff
8c4456c061013adccb1ba4cbce2d0365,39.0,771.0,1.0,1925.0,30.0,33.0,28.0,cool_stuff
7dd64fcc372f5d6ea016d697d6db75f7,53.0,1238.0,1.0,800.0,16.0,23.0,15.0,cool_stuff
25253e832959ada92f27f703995719d2,57.0,831.0,2.0,700.0,16.0,16.0,16.0,cool_stuff
9da950e8c8c482441f1b93955b21c827,51.0,516.0,1.0,5200.0,37.0,20.0,34.0,cool_stuff
94d0a616574879b4edcd299f6b9e4dad,33.0,908.0,1.0,1000.0,40.0,40.0,30.0,cool_stuff
d4fc5ba3bc5d9e1a43cff83f4c454184,59.0,940.0,5.0,250.0,23.0,8.0,19.0,cool_stuff
1cbc78e4a21eb9d14fcc229e482a6418,56.0,205.0,2.0,493.0,30.0,20.0,16.0,cool_stuff
387f6bcd327b1e561b822dc4a2b313d6,41.0,771.0,1.0,2250.0,30.0,33.0,28.0,cool_stuff
f03230fa1c067f43e1e56560adec9775,43.0,628.0,1.0,500.0,16.0,19.0,15.0,cool_stuff
d58e6a832075e2743bc96d14b2ef91d3,19.0,353.0,1.0,500.0,20.0,20.0,15.0,cool_stuff
7d1fc7d682f6a5c8e47437e3540f4415,59.0,812.0,3.0,3400.0,37.0,27.0,22.0,cool_stuff
44c982f1949c28d2024991bcbdc76656,20.0,679.0,1.0,5350.0,40.0,20.0,40.0,cool_stuff
76bb142328fba1ac3a1e2ba033171d94,61.0,2222.0,2.0,400.0,17.0,8.0,26.0,cool_stuff
b423d0e69f19a48cd48305328b8e3f02,60.0,179.0,1.0,300.0,19.0,12.0,16.0,cool_stuff
ae8465400218e5aa54535b74d9138416,46.0,81.0,2.0,1200.0,35.0,25.0,25.0,cool_stuff
9386012b71cfdcc82a3fe58df7e8c0c5,59.0,599.0,2.0,3350.0,45.0,25.0,18.0,cool_stuff
31639956e7fac87ecfd9d608040638bd,38.0,500.0,1.0,5150.0,90.0,4.0,42.0,cool_stuff
829874309190054ac199e75205ad6b33,37.0,1160.0,4.0,100.0,16.0,16.0,16.0,cool_stuff
b3466bdd3b91a3c8ba3f2dbe7f9e0b4f,58.0,341.0,1.0,850.0,20.0,20.0,20.0,cool_stuff
1c30d57d1e1e0184594217845937b8e0,38.0,319.0,2.0,400.0,25.0,30.0,16.0,cool_stuff
fa08007a5f2571aab6bdad71881ee0d8,21.0,413.0,4.0,850.0,27.0,20.0,25.0,cool_stuff
0e529ceb74fce926f8cec35f6cb23986,55.0,414.0,2.0,1350.0,36.0,16.0,24.0,cool_stuff
716a15647e7f7cfa2f875d657dae4c03,41.0,634.0,3.0,625.0,18.0,14.0,16.0,cool_stuff
4ebb87ba41ca446326804d0e7f8dcc93,46.0,642.0,1.0,1500.0,42.0,25.0,15.0,cool_stuff
3f01901509b345951cfe27f5cea17e40,54.0,1018.0,1.0,1250.0,42.0,25.0,15.0,cool_stuff
9f7fa43dfe21e43d37d65a6f2369c6ed,47.0,647.0,2.0,400.0,21.0,16.0,16.0,cool_stuff
a2d0bc51c6731d860c169cc9f18b2b7a,55.0,399.0,2.0,1350.0,36.0,16.0,24.0,cool_stuff
d5f1e6bf4f37a9e1eb16ee83df2137fa,60.0,610.0,1.0,3600.0,25.0,24.0,24.0,cool_stuff
f087f4a84fd8713553be68ac8964a70e,49.0,831.0,2.0,3890.0,52.0,22.0,21.0,cool_stuff
82bbea2a39c7d1745ad49a2479460e75,44.0,732.0,2.0,3050.0,62.0,30.0,26.0,cool_stuff
7e645d977215580aa17b5b84063cdf24,56.0,66.0,2.0,425.0,24.0,17.0,21.0,cool_stuff
f2f80444318155ff4846edcb98aa8697,22.0,349.0,1.0,3100.0,35.0,35.0,35.0,cool_stuff
6113c803231ccd88d4f0d30cb9b3edec,45.0,637.0,2.0,400.0,60.0,16.0,11.0,cool_stuff
19600534553df3c5578890657d824296,45.0,633.0,1.0,20600.0,30.0,80.0,51.0,cool_stuff
3929458059a1c837b0d37c96b1e3f30a,52.0,2922.0,8.0,1600.0,42.0,14.0,27.0,cool_stuff
86513cbf63bb505ec42c62b661324672,54.0,811.0,2.0,1500.0,40.0,30.0,20.0,cool_stuff
8ab2bfb191a18b11427454a8419d01bc,36.0,1315.0,2.0,975.0,22.0,24.0,36.0,cool_stuff
2eb8c6f513599fd67149f8f9cd8e2ea5,46.0,983.0,1.0,1400.0,40.0,40.0,30.0,cool_stuff
9831e59284189574c8b3dde0265e5230,56.0,330.0,1.0,2050.0,35.0,45.0,19.0,cool_stuff
983fb87b74395e82bbe509cf694296ce,43.0,404.0,6.0,400.0,18.0,7.0,11.0,cool_stuff
21c00997a28e1efcdd07c8a67f26d4ce,51.0,729.0,1.0,8150.0,45.0,24.0,39.0,cool_stuff
c79afda00334ce1f3f34aaa13edfd5cb,23.0,325.0,1.0,3075.0,23.0,23.0,29.0,cool_stuff
2bf5f3d61f1d45798de07f4edf31dbb5,47.0,305.0,3.0,11100.0,52.0,44.0,27.0,cool_stuff
725cbfcaff95a4d43742fdf13cf43c75,58.0,537.0,2.0,1850.0,34.0,5.0,34.0,cool_stuff
eccad33f3402b33fb855de9a980c5b8b,46.0,1021.0,2.0,2100.0,99.0,5.0,47.0,cool_stuff
99ce9f06fbb85fb4f451c6a0691e69a4,34.0,3017.0,1.0,658.0,17.0,15.0,15.0,cool_stuff
429de6049b45a9fcb96aff1603f55d3c,56.0,654.0,2.0,150.0,16.0,13.0,21.0,cool_stuff
23a0496bb472d6854617a7cc173ff21e,51.0,934.0,1.0,1950.0,42.0,25.0,15.0,cool_stuff
69bad3501e439434005e16bfcb98968e,57.0,330.0,1.0,2000.0,33.0,44.0,19.0,cool_stuff
06bb6e704f99920f51dbbb0559187d98,56.0,865.0,1.0,700.0,21.0,18.0,23.0,cool_stuff
d9dc092dbac81302d24f47d21c716365,52.0,890.0,1.0,2800.0,49.0,39.0,17.0,cool_stuff
edfbb2566914ddd223d3bd6fa1e9693c,40.0,1114.0,4.0,750.0,20.0,8.0,13.0,cool_stuff
071b82cad6de748755bb587ff3feec2e,60.0,797.0,2.0,4700.0,42.0,25.0,15.0,cool_stuff
532940f97b6fcd27c471b66bb2a30e64,28.0,1059.0,3.0,500.0,43.0,30.0,33.0,cool_stuff
edd633de6667d87ad7e3f83d2e0e382c,27.0,190.0,2.0,3585.0,26.0,44.0,25.0,cool_stuff
3a58b2c6aa002adafb77ac772f768975,51.0,489.0,1.0,1200.0,32.0,15.0,15.0,cool_stuff
69f07c49379a0c4bd660dd794a72f02a,47.0,1793.0,10.0,925.0,20.0,41.0,15.0,cool_stuff
7220c6a818067f0a916279b9a207f299,40.0,2066.0,1.0,2000.0,35.0,44.0,19.0,cool_stuff
4a5cc900bb2910a2b8dec20cebf1c0fb,43.0,1294.0,5.0,18500.0,63.0,63.0,55.0,cool_stuff
7b717060aa783eb7f23a747a3a733dd7,46.0,595.0,2.0,500.0,16.0,12.0,22.0,cool_stuff
a57878a3c4874b342d09d163ae63e596,37.0,963.0,3.0,773.0,37.0,24.0,19.0,cool_stuff
bb0d5e6aed6ddf6c6ca1bd5e448bc106,46.0,2522.0,5.0,900.0,16.0,8.0,13.0,cool_stuff
d738e1dea9fdf4c28741fde625c0d500,52.0,659.0,1.0,1400.0,40.0,40.0,30.0,cool_stuff
cedc314dea647b3337f14e20c6fe1234,35.0,1212.0,2.0,600.0,25.0,8.0,22.0,cool_stuff
1998a489d7fafcff255f51e7ebb38068,55.0,743.0,3.0,10800.0,44.0,21.0,38.0,cool_stuff
efa8552bedf9407db4b7b26dd5a84d88,54.0,696.0,3.0,650.0,20.0,20.0,21.0,cool_stuff
210feb9ae3b060d29ec884aac60e5f10,50.0,629.0,1.0,1050.0,37.0,22.0,26.0,cool_stuff
32a5dd316c0a5ff63e2bdbb820bc1506,53.0,989.0,4.0,100.0,16.0,7.0,11.0,cool_stuff
a893bc71728f68147175c1535d952357,52.0,323.0,2.0,1285.0,30.0,20.0,26.0,cool_stuff
cce5fb9f7c1ec276edfcf70741b519bb,22.0,414.0,2.0,1735.0,39.0,23.0,25.0,cool_stuff
db2d715ce06590efca91eb47b8452d97,36.0,1512.0,1.0,2000.0,28.0,36.0,27.0,cool_stuff
6004f0ea115c80b51e2f0e434233c0ca,42.0,559.0,1.0,2225.0,30.0,33.0,28.0,cool_stuff
e4e48eb0d37d47a169208324e8e4d6ba,60.0,2067.0,1.0,200.0,16.0,16.0,16.0,cool_stuff
ee649ca4e5cd395d0b2ad35f3f6b7d4b,59.0,1657.0,4.0,942.0,29.0,26.0,13.0,cool_stuff
11fd9d7ba552e1d28872e008acf1e050,31.0,1194.0,3.0,10225.0,19.0,11.0,11.0,cool_stuff
9faadcbfeed012c5a26f8cda328af7f7,54.0,1675.0,1.0,1000.0,22.0,12.0,24.0,cool_stuff
d84339772d824505b7f19e647f373ec3,42.0,158.0,1.0,325.0,19.0,2.0,19.0,cool_stuff
18d87751433e4198e697c51bbbb66003,60.0,1265.0,3.0,100.0,17.0,6.0,20.0,cool_stuff
708cf9598cc7a8ed22f6f060d3ab547c,58.0,1392.0,1.0,2000.0,23.0,14.0,16.0,cool_stuff
93cbda98bb66aaaae2ab0a7789dfc87b,58.0,185.0,1.0,4100.0,30.0,40.0,30.0,cool_stuff
99a9a8fc2d8c8a57d46b5a50536f544b,56.0,531.0,3.0,800.0,36.0,24.0,16.0,cool_stuff
95d4fd03b0b54ae5c0202828f41bef12,49.0,709.0,1.0,1758.0,35.0,25.0,25.0,cool_stuff
5a24564e1fe7c08ef367b0151564ceae,35.0,380.0,1.0,1400.0,16.0,86.0,60.0,cool_stuff
2e910736c31392d46841f315e9511405,52.0,884.0,1.0,1100.0,50.0,40.0,30.0,cool_stuff
29427de7f8a9ee983d9dbc51cec569b4,54.0,995.0,1.0,4475.0,44.0,24.0,31.0,cool_stuff
6d30e5e702df2b8719d9c6be1bdf425b,44.0,909.0,4.0,25000.0,27.0,23.0,105.0,cool_stuff
15f17270133dfedc0e1064782a60e374,51.0,305.0,3.0,6000.0,52.0,44.0,27.0,cool_stuff
c37123a4ab536f2b55e1164f5759318a,60.0,1906.0,4.0,150.0,17.0,8.0,17.0,cool_stuff
03b58043df5d7424df7eac2be2511c51,56.0,645.0,2.0,1650.0,30.0,4.0,30.0,cool_stuff
85f2efd301728b2f8f012f776d932fa2,43.0,151.0,2.0,400.0,47.0,3.0,37.0,cool_stuff
28ce57ecf4afba85e6020ec0209cada9,31.0,248.0,2.0,5650.0,73.0,73.0,20.0,cool_stuff
aef5dacb8cffba210a6e307dd01e4923,55.0,410.0,2.0,1150.0,36.0,16.0,24.0,cool_stuff
14e95770921ccb6caef2e6134c182d78,55.0,1050.0,1.0,1850.0,42.0,25.0,15.0,cool_stuff
c98b240226f68cdb71a1b4b24d5f3843,18.0,140.0,2.0,800.0,19.0,11.0,12.0,cool_stuff
20b4ef73ecadd46e16830ece8483b656,50.0,1605.0,5.0,1850.0,29.0,12.0,56.0,cool_stuff
da2d3c0905cbb6888fc1ca9a18f38ba3,33.0,658.0,1.0,1400.0,42.0,25.0,15.0,cool_stuff
3a0a3519bcf5912cff87d401e007c5db,55.0,132.0,1.0,5600.0,25.0,37.0,36.0,cool_stuff
9295e6204ae4b6e0948ab60d4ee304f7,33.0,908.0,1.0,1000.0,42.0,25.0,15.0,cool_stuff
542b3d80712d51eefe3a3cd1c5f4e8fe,49.0,223.0,1.0,400.0,30.0,30.0,40.0,cool_stuff
b52af48deef5c1fb35c99248a5269973,59.0,566.0,1.0,15300.0,98.0,32.0,28.0,cool_stuff
9593c9f08aa51804674aae0eca66dd0d,42.0,1434.0,3.0,700.0,26.0,16.0,34.0,cool_stuff
b5a3bb1341d217322573b76c03d7b81e,45.0,2066.0,1.0,1650.0,33.0,44.0,19.0,cool_stuff
7a670a2551a3ac07c9152f8078eee043,60.0,2204.0,4.0,300.0,16.0,16.0,16.0,cool_stuff
8c1a8cf9502b112acc0012cf14de7c0b,33.0,893.0,1.0,1400.0,42.0,25.0,15.0,cool_stuff
4247f66c2a8c9b3f147d74bff1ac79fd,33.0,835.0,2.0,592.0,23.0,14.0,14.0,cool_stuff
7c20caef078d055077dcf2c8a6f49b46,53.0,353.0,3.0,2300.0,30.0,20.0,30.0,cool_stuff
